supply_name,supplier_name,quantity_supplied,hospital_name,weekly_wastage,severity,people_per_week
Ibuprofen,Kiwi Medical Supplies,852.0,American Hospital Dubai,12,3,673
ECG Machine,HealthPro Distributors UAE,3543.0,Thumbay Hospital Dubai,30,4,242
Pantoprazole,Kiwi Medical Supplies,3485.0,Dubai Hospital,10,4,535
Defibrillator,Babirus LLC,3437.0,American Hospital Dubai,37,2,966
IV Bag,Planet Distribution,14620.0,NMC Royal Hospital Dubai,46,3,394
Metformin,Planet Distribution,10679.0,Saudi German Hospital Dubai,18,3,134
Omeprazole,AKI Pharma,10789.0,NMC Royal Hospital Dubai,41,3,680
Omeprazole,Al Zahrawi Medical,10815.0,Thumbay Hospital Dubai,27,3,981
Metronidazole,Global Med UAE,1689.0,American Hospital Dubai,34,2,238
Syringe Set,Global Med UAE,23159.0,Emirates Hospital Dubai,22,4,436
Bandage Roll,Babirus LLC,3569.0,Thumbay Hospital Dubai,20,2,503
Disposable Gloves,Planet Distribution,9274.0,Al Zahra Hospital Dubai,24,2,867
Stethoscope,City Pharmacy Co.,6952.0,NMC Royal Hospital Dubai,33,3,715
Losartan,HealthPro Distributors UAE,3775.0,NMC Royal Hospital Dubai,18,3,661
Blood Pressure Monitor,Pharma Solutions,230.0,Mediclinic City Hospital Dubai,36,3,292
Losartan,HealthPro Distributors UAE,1283.0,American Hospital Dubai,21,4,690
Azithromycin,Kiwi Medical Supplies,10427.0,Al Zahra Hospital Dubai,19,1,750
Wheelchair,Al Naghi Medical,3146.0,Emirates Hospital Dubai,38,2,347
ECG Machine,AKI Pharma,550.0,NMC Royal Hospital Dubai,34,3,115
Levothyroxine,City Pharmacy Co.,9759.0,NMC Royal Hospital Dubai,40,1,772
Simvastatin,Pharma Solutions,8342.0,Al Zahra Hospital Dubai,44,2,310
Wheelchair,Al Naghi Medical,4369.0,Thumbay Hospital Dubai,40,2,298
Metformin,HealthPro Distributors UAE,11923.0,Thumbay Hospital Dubai,40,5,249
Bandage Roll,Al Zahrawi Medical,1303.0,American Hospital Dubai,13,3,777
Ibuprofen,Kiwi Medical Supplies,1192.0,Dubai Hospital,11,2,163
Sterile Gauze,AKI Pharma,3791.0,Mediclinic City Hospital Dubai,40,3,423
Losartan,AKI Pharma,4655.0,NMC Royal Hospital Dubai,28,2,508
Paracetamol,Al Naghi Medical,17432.0,Dubai Hospital,22,3,661
Omeprazole,City Pharmacy Co.,9031.0,Dubai Hospital,40,4,306
Ventilator,AKI Pharma,5173.0,Mediclinic City Hospital Dubai,29,3,541
Disposable Gloves,Gulf Drug,5962.0,Dubai Hospital,19,3,101
Blood Pressure Monitor,Al Zahrawi Medical,3694.0,Dubai Hospital,50,3,376
Insulin Pen,Paramount Medical Equipment Trading LLC,3457.0,Thumbay Hospital Dubai,50,1,110
Syringe Set,Metromed,20694.0,Thumbay Hospital Dubai,22,3,524
Blood Pressure Monitor,Al Maqam Medical Supplies LLC,1148.0,Saudi German Hospital Dubai,28,4,986
Thermometer,HealthPro Distributors UAE,7620.0,Emirates Hospital Dubai,14,5,714
Disposable Gloves,City Pharmacy Co.,6084.0,American Hospital Dubai,48,2,355
Lisinopril,Global Med UAE,11952.0,Dubai Hospital,18,3,439
Paracetamol,Pharma Solutions,18688.0,Saudi German Hospital Dubai,48,3,571
Hydrochlorothiazide,Metromed,9514.0,Emirates Hospital Dubai,29,2,377
IV Bag,Al Zahrawi Medical,10893.0,Saudi German Hospital Dubai,21,4,429
Paracetamol,Al Naghi Medical,16904.0,Saudi German Hospital Dubai,10,1,323
Disposable Gloves,Paramount Medical Equipment Trading LLC,6181.0,American Hospital Dubai,15,3,697
Azithromycin,Al Maqam Medical Supplies LLC,11233.0,American Hospital Dubai,27,2,632
Scalpel,Paramount Medical Equipment Trading LLC,3049.0,Al Zahra Hospital Dubai,10,3,486
Insulin Pen,Babirus LLC,6140.0,Mediclinic City Hospital Dubai,33,3,442
Ciprofloxacin,Gulf Drug,7317.0,Mediclinic City Hospital Dubai,42,4,607
Fluconazole,Babirus LLC,8293.0,Al Zahra Hospital Dubai,34,3,433
Aspirin,Al Naghi Medical,8570.0,Al Zahra Hospital Dubai,12,2,238
Thermometer,Planet Distribution,5191.0,Thumbay Hospital Dubai,20,3,401
Bandage Roll,MPC Healthcare,590.0,Emirates Hospital Dubai,18,2,730
Ibuprofen,Babirus LLC,1332.0,Saudi German Hospital Dubai,22,1,855
Metronidazole,Global Med UAE,2610.0,Dubai Hospital,46,5,640
Salbutamol,Planet Distribution,7038.0,Al Zahra Hospital Dubai,15,3,324
Stethoscope,Al Naghi Medical,7194.0,NMC Royal Hospital Dubai,25,2,371
Hydrochlorothiazide,MPC Healthcare,12494.0,Mediclinic City Hospital Dubai,28,3,484
Surgical Scissors,HealthPro Distributors UAE,3945.0,Al Zahra Hospital Dubai,31,3,244
Stethoscope,Planet Distribution,4899.0,NMC Royal Hospital Dubai,46,2,929
Prednisolone,Babirus LLC,5429.0,NMC Royal Hospital Dubai,36,2,144
Levothyroxine,Kiwi Medical Supplies,7677.0,NMC Royal Hospital Dubai,25,5,487
Scalpel,MPC Healthcare,4563.0,Thumbay Hospital Dubai,14,3,272
Azithromycin,Pharma Solutions,8790.0,Thumbay Hospital Dubai,48,5,433
Losartan,Babirus LLC,683.0,Dubai Hospital,29,3,232
Disposable Gloves,Al Naghi Medical,9845.0,Dubai Hospital,22,3,301
Fluconazole,Al Maqam Medical Supplies LLC,6511.0,NMC Royal Hospital Dubai,24,3,178
Paracetamol,Paramount Medical Equipment Trading LLC,17381.0,Emirates Hospital Dubai,11,3,740
Defibrillator,HealthPro Distributors UAE,2867.0,Thumbay Hospital Dubai,15,3,471
Hydrochlorothiazide,City Pharmacy Co.,9177.0,Saudi German Hospital Dubai,28,2,335
Hand Sanitizer,Babirus LLC,3384.0,NMC Royal Hospital Dubai,17,1,500
Aspirin,Gulf Drug,8705.0,Saudi German Hospital Dubai,14,3,478
Lisinopril,MPC Healthcare,11379.0,Saudi German Hospital Dubai,24,4,143
Simvastatin,Babirus LLC,8174.0,NMC Royal Hospital Dubai,45,4,925
Atorvastatin,Kiwi Medical Supplies,3236.0,Mediclinic City Hospital Dubai,15,3,437
Aspirin,MPC Healthcare,8404.0,Emirates Hospital Dubai,16,5,457
Paracetamol,Kiwi Medical Supplies,15042.0,NMC Royal Hospital Dubai,39,5,369
Fluconazole,Gulf Drug,6755.0,Dubai Hospital,46,4,110
Disposable Gloves,Gulf Drug,5335.0,NMC Royal Hospital Dubai,40,3,130
Ibuprofen,City Pharmacy Co.,4515.0,Thumbay Hospital Dubai,17,2,635
Drip Stand,Paramount Medical Equipment Trading LLC,2249.0,NMC Royal Hospital Dubai,25,1,416
Thermometer,Al Naghi Medical,7611.0,Mediclinic City Hospital Dubai,44,3,841
Metformin,Al Naghi Medical,14621.0,Thumbay Hospital Dubai,17,2,873
Oxygen Cylinder,Al Naghi Medical,2374.0,Dubai Hospital,17,4,409
Metformin,Global Med UAE,11842.0,American Hospital Dubai,28,2,612
Pulse Oximeter,MPC Healthcare,1640.0,American Hospital Dubai,19,4,872
Surgical Masks,HealthPro Distributors UAE,4857.0,Saudi German Hospital Dubai,12,3,935
Insulin Pen,Babirus LLC,2887.0,Emirates Hospital Dubai,23,4,662
Fluconazole,Global Med UAE,6358.0,Saudi German Hospital Dubai,34,3,806
Pulse Oximeter,HealthPro Distributors UAE,945.0,Mediclinic City Hospital Dubai,44,3,428
Insulin Pen,Metromed,7483.0,Al Zahra Hospital Dubai,32,5,311
Ventilator,MPC Healthcare,3216.0,Dubai Hospital,22,3,874
Insulin Pen,City Pharmacy Co.,3553.0,Emirates Hospital Dubai,32,2,366
Pantoprazole,Al Naghi Medical,363.0,Dubai Hospital,48,4,832
Wheelchair,Gulf Drug,1863.0,American Hospital Dubai,15,2,374
Amoxicillin,Babirus LLC,13953.0,Saudi German Hospital Dubai,40,4,809
Ventilator,MPC Healthcare,2251.0,Dubai Hospital,45,4,839
Defibrillator,Pharma Solutions,1999.0,American Hospital Dubai,14,2,482
Prednisolone,MPC Healthcare,3586.0,Mediclinic City Hospital Dubai,48,5,781
Simvastatin,Kiwi Medical Supplies,8441.0,Mediclinic City Hospital Dubai,19,4,425
ECG Machine,Planet Distribution,4500.0,Al Zahra Hospital Dubai,25,4,747
Omeprazole,Planet Distribution,13712.0,Dubai Hospital,40,4,482
Omeprazole,Kiwi Medical Supplies,9938.0,Al Zahra Hospital Dubai,24,4,904
Losartan,Gulf Drug,4303.0,Thumbay Hospital Dubai,37,5,396
Fluconazole,Kiwi Medical Supplies,9041.0,Emirates Hospital Dubai,33,2,814
Drip Stand,Metromed,5268.0,Dubai Hospital,23,5,794
Stethoscope,Gulf Drug,6068.0,Mediclinic City Hospital Dubai,29,3,430
Drip Stand,HealthPro Distributors UAE,3853.0,Saudi German Hospital Dubai,41,3,787
Wheelchair,Metromed,271.0,American Hospital Dubai,43,3,899
Metformin,Pharma Solutions,11815.0,NMC Royal Hospital Dubai,45,2,188
Drip Stand,Gulf Drug,4208.0,Al Zahra Hospital Dubai,21,3,561
Sterile Gauze,Al Zahrawi Medical,4880.0,NMC Royal Hospital Dubai,37,3,588
Stethoscope,Gulf Drug,5597.0,Dubai Hospital,21,4,294
Atorvastatin,Paramount Medical Equipment Trading LLC,5116.0,Saudi German Hospital Dubai,46,3,349
Ventilator,Metromed,2592.0,Al Zahra Hospital Dubai,40,1,314
Surgical Scissors,AKI Pharma,2571.0,NMC Royal Hospital Dubai,28,4,874
Bandage Roll,AKI Pharma,4166.0,Emirates Hospital Dubai,45,5,685
Ibuprofen,Babirus LLC,237.0,Saudi German Hospital Dubai,16,4,943
Defibrillator,Gulf Drug,4689.0,American Hospital Dubai,44,2,109
Azithromycin,Al Zahrawi Medical,12004.0,Emirates Hospital Dubai,31,2,372
Doxycycline,MPC Healthcare,6523.0,Saudi German Hospital Dubai,15,3,605
Doxycycline,Al Naghi Medical,7189.0,Thumbay Hospital Dubai,12,2,579
Drip Stand,Planet Distribution,3882.0,Al Zahra Hospital Dubai,44,4,635
Hand Sanitizer,Al Naghi Medical,2326.0,Mediclinic City Hospital Dubai,45,1,997
Paracetamol,Metromed,17074.0,American Hospital Dubai,22,1,370
Losartan,City Pharmacy Co.,4448.0,Dubai Hospital,47,4,768
Surgical Scissors,Planet Distribution,4119.0,Emirates Hospital Dubai,38,5,565
Paracetamol,Al Naghi Medical,18829.0,Emirates Hospital Dubai,34,3,316
Syringe Set,Planet Distribution,20232.0,NMC Royal Hospital Dubai,17,4,273
Fluconazole,Babirus LLC,7362.0,Al Zahra Hospital Dubai,21,2,578
Ciprofloxacin,Global Med UAE,5671.0,Dubai Hospital,13,3,382
Wheelchair,Babirus LLC,1510.0,Mediclinic City Hospital Dubai,19,4,197
Drip Stand,Planet Distribution,1657.0,Saudi German Hospital Dubai,19,1,506
Bandage Roll,City Pharmacy Co.,1333.0,Mediclinic City Hospital Dubai,27,2,243
Thermometer,MPC Healthcare,7051.0,Al Zahra Hospital Dubai,35,3,898
Syringe Set,Kiwi Medical Supplies,23053.0,Al Zahra Hospital Dubai,13,3,981
Stethoscope,Al Naghi Medical,5913.0,Thumbay Hospital Dubai,12,4,410
Thermometer,Babirus LLC,5213.0,Thumbay Hospital Dubai,13,3,614
Doxycycline,Kiwi Medical Supplies,4942.0,Mediclinic City Hospital Dubai,18,5,777
Metformin,Planet Distribution,11840.0,Saudi German Hospital Dubai,13,2,315
Pulse Oximeter,Al Maqam Medical Supplies LLC,556.0,Mediclinic City Hospital Dubai,10,5,483
Bandage Roll,Metromed,3649.0,Al Zahra Hospital Dubai,11,2,875
Ibuprofen,Kiwi Medical Supplies,360.0,Al Zahra Hospital Dubai,14,3,798
Azithromycin,Kiwi Medical Supplies,8079.0,NMC Royal Hospital Dubai,44,3,204
Simvastatin,Gulf Drug,7247.0,Thumbay Hospital Dubai,24,2,639
Drip Stand,AKI Pharma,6443.0,Dubai Hospital,13,1,975
Paracetamol,Babirus LLC,15166.0,Dubai Hospital,17,4,356
Surgical Masks,AKI Pharma,5989.0,Dubai Hospital,24,5,770
IV Bag,MPC Healthcare,14726.0,NMC Royal Hospital Dubai,33,3,886
Oxygen Cylinder,Paramount Medical Equipment Trading LLC,391.0,American Hospital Dubai,27,2,168
Sterile Gauze,Gulf Drug,3028.0,Dubai Hospital,30,4,393
Ventilator,Pharma Solutions,5031.0,Al Zahra Hospital Dubai,20,2,188
Omeprazole,Kiwi Medical Supplies,10202.0,NMC Royal Hospital Dubai,44,3,546
Atorvastatin,MPC Healthcare,6402.0,Mediclinic City Hospital Dubai,33,2,453
Paracetamol,HealthPro Distributors UAE,15079.0,Thumbay Hospital Dubai,40,3,575
Scalpel,City Pharmacy Co.,4997.0,Thumbay Hospital Dubai,33,3,218
Hydrochlorothiazide,Pharma Solutions,11280.0,Saudi German Hospital Dubai,22,2,744
Defibrillator,City Pharmacy Co.,1045.0,Mediclinic City Hospital Dubai,32,3,762
Ventilator,Babirus LLC,2943.0,Saudi German Hospital Dubai,18,3,183
Amoxicillin,Global Med UAE,15140.0,NMC Royal Hospital Dubai,14,4,322
Aspirin,Planet Distribution,12003.0,Emirates Hospital Dubai,34,3,623
Hydrochlorothiazide,City Pharmacy Co.,9403.0,Dubai Hospital,41,5,554
Disposable Gloves,Babirus LLC,6143.0,American Hospital Dubai,10,3,464
Drip Stand,Gulf Drug,2184.0,Mediclinic City Hospital Dubai,47,3,528
Oxygen Cylinder,Metromed,336.0,Mediclinic City Hospital Dubai,15,1,406
Pulse Oximeter,Metromed,1068.0,Mediclinic City Hospital Dubai,40,5,703
Ventilator,Pharma Solutions,3175.0,Saudi German Hospital Dubai,32,1,400
Surgical Masks,Babirus LLC,7399.0,NMC Royal Hospital Dubai,12,3,474
Defibrillator,MPC Healthcare,3560.0,Mediclinic City Hospital Dubai,34,3,120
Wheelchair,Al Zahrawi Medical,5151.0,Emirates Hospital Dubai,19,3,115
Azithromycin,Metromed,12461.0,Mediclinic City Hospital Dubai,22,3,354
Aspirin,Al Naghi Medical,9228.0,Thumbay Hospital Dubai,47,3,918
Scalpel,Planet Distribution,521.0,Dubai Hospital,35,3,999
Stethoscope,Gulf Drug,4154.0,American Hospital Dubai,41,3,931
Pantoprazole,Gulf Drug,44.0,Dubai Hospital,17,4,705
Losartan,Gulf Drug,1901.0,Thumbay Hospital Dubai,41,3,609
Stethoscope,HealthPro Distributors UAE,4741.0,Thumbay Hospital Dubai,17,2,256
Scalpel,Pharma Solutions,1413.0,American Hospital Dubai,31,4,129
ECG Machine,Metromed,1844.0,Emirates Hospital Dubai,37,4,496
Blood Pressure Monitor,Gulf Drug,139.0,NMC Royal Hospital Dubai,45,5,468
Prednisolone,AKI Pharma,6811.0,Thumbay Hospital Dubai,23,3,292
Surgical Scissors,Paramount Medical Equipment Trading LLC,3484.0,NMC Royal Hospital Dubai,21,4,368
Ventilator,HealthPro Distributors UAE,1056.0,Thumbay Hospital Dubai,19,2,453
Levothyroxine,Al Naghi Medical,7848.0,Al Zahra Hospital Dubai,27,3,241
Lisinopril,Babirus LLC,10445.0,American Hospital Dubai,24,3,861
Pantoprazole,Gulf Drug,2913.0,Thumbay Hospital Dubai,24,3,980
Paracetamol,Al Maqam Medical Supplies LLC,16873.0,Al Zahra Hospital Dubai,12,4,163
Blood Pressure Monitor,Planet Distribution,555.0,Dubai Hospital,46,2,985
Hydrochlorothiazide,Babirus LLC,8975.0,Saudi German Hospital Dubai,33,4,732
Hydrochlorothiazide,Kiwi Medical Supplies,8899.0,Al Zahra Hospital Dubai,31,4,259
Bandage Roll,Global Med UAE,3157.0,Mediclinic City Hospital Dubai,10,4,559
Ciprofloxacin,AKI Pharma,7382.0,Thumbay Hospital Dubai,14,4,969
Lisinopril,HealthPro Distributors UAE,7648.0,Al Zahra Hospital Dubai,46,3,320
Lisinopril,Pharma Solutions,11362.0,NMC Royal Hospital Dubai,42,3,262
Hand Sanitizer,HealthPro Distributors UAE,577.0,Saudi German Hospital Dubai,20,3,537
Insulin Pen,Global Med UAE,5622.0,Emirates Hospital Dubai,39,4,390
Sterile Gauze,Pharma Solutions,4929.0,Thumbay Hospital Dubai,43,2,201
Sterile Gauze,Al Zahrawi Medical,1999.0,Mediclinic City Hospital Dubai,43,4,311
Metformin,Metromed,14692.0,Emirates Hospital Dubai,44,2,530
Pulse Oximeter,City Pharmacy Co.,2439.0,Al Zahra Hospital Dubai,33,2,296
IV Bag,Metromed,11390.0,Emirates Hospital Dubai,23,1,912
Doxycycline,Global Med UAE,6783.0,Emirates Hospital Dubai,42,3,646
IV Bag,Paramount Medical Equipment Trading LLC,10033.0,Saudi German Hospital Dubai,31,3,776
Doxycycline,MPC Healthcare,6142.0,Dubai Hospital,40,2,979
Wheelchair,Pharma Solutions,4559.0,Emirates Hospital Dubai,16,5,239
ECG Machine,MPC Healthcare,372.0,Emirates Hospital Dubai,50,4,303
Fluconazole,Al Naghi Medical,6238.0,Thumbay Hospital Dubai,39,3,520
Losartan,Babirus LLC,1898.0,Dubai Hospital,33,2,918
Scalpel,City Pharmacy Co.,847.0,Saudi German Hospital Dubai,50,4,376
Hydrochlorothiazide,Kiwi Medical Supplies,8883.0,Mediclinic City Hospital Dubai,47,4,686
Salbutamol,City Pharmacy Co.,9393.0,Al Zahra Hospital Dubai,24,2,796
Fluconazole,AKI Pharma,8907.0,Saudi German Hospital Dubai,15,3,200
Simvastatin,City Pharmacy Co.,6684.0,Saudi German Hospital Dubai,31,3,674
Ventilator,Al Naghi Medical,5751.0,American Hospital Dubai,36,3,539
Sterile Gauze,Metromed,1558.0,Saudi German Hospital Dubai,27,3,942
Sterile Gauze,Global Med UAE,2781.0,Dubai Hospital,26,3,817
Omeprazole,AKI Pharma,9068.0,American Hospital Dubai,38,3,840
Amoxicillin,Babirus LLC,13436.0,Al Zahra Hospital Dubai,12,4,184
Simvastatin,Babirus LLC,10313.0,Emirates Hospital Dubai,39,4,583
Amoxicillin,Metromed,12965.0,Thumbay Hospital Dubai,32,2,383
Insulin Pen,AKI Pharma,6874.0,Thumbay Hospital Dubai,35,1,915
Prednisolone,Al Maqam Medical Supplies LLC,6040.0,Al Zahra Hospital Dubai,35,3,398
Azithromycin,Metromed,8108.0,Al Zahra Hospital Dubai,50,4,487
Surgical Scissors,Paramount Medical Equipment Trading LLC,1457.0,Dubai Hospital,32,5,807
Prednisolone,AKI Pharma,5861.0,NMC Royal Hospital Dubai,13,4,486
ECG Machine,City Pharmacy Co.,2306.0,Emirates Hospital Dubai,27,5,226
Amoxicillin,HealthPro Distributors UAE,12171.0,Al Zahra Hospital Dubai,23,2,736
Ciprofloxacin,MPC Healthcare,6977.0,Saudi German Hospital Dubai,24,4,436
Thermometer,Kiwi Medical Supplies,9885.0,Dubai Hospital,28,4,980
Hydrochlorothiazide,AKI Pharma,12241.0,Thumbay Hospital Dubai,16,2,456
Amoxicillin,AKI Pharma,15512.0,Mediclinic City Hospital Dubai,20,5,479
Defibrillator,Pharma Solutions,590.0,Dubai Hospital,49,3,725
Syringe Set,Planet Distribution,20597.0,Thumbay Hospital Dubai,34,3,827
Salbutamol,HealthPro Distributors UAE,6504.0,American Hospital Dubai,49,3,735
Pantoprazole,HealthPro Distributors UAE,1705.0,Dubai Hospital,31,2,720
Salbutamol,Babirus LLC,10447.0,Thumbay Hospital Dubai,23,4,451
Stethoscope,Pharma Solutions,3888.0,NMC Royal Hospital Dubai,33,3,949
Syringe Set,Al Naghi Medical,20823.0,Dubai Hospital,42,3,167
Syringe Set,Al Maqam Medical Supplies LLC,23406.0,Dubai Hospital,28,3,840
Amoxicillin,City Pharmacy Co.,15331.0,Emirates Hospital Dubai,43,3,412
Atorvastatin,Paramount Medical Equipment Trading LLC,4312.0,Al Zahra Hospital Dubai,17,1,397
Defibrillator,Pharma Solutions,3879.0,Emirates Hospital Dubai,29,1,734
Thermometer,HealthPro Distributors UAE,9513.0,Dubai Hospital,27,2,411
Paracetamol,HealthPro Distributors UAE,17197.0,Al Zahra Hospital Dubai,26,4,318
Blood Pressure Monitor,Pharma Solutions,3442.0,Thumbay Hospital Dubai,47,3,775
Ventilator,MPC Healthcare,1430.0,Mediclinic City Hospital Dubai,48,2,190
Sterile Gauze,Al Naghi Medical,858.0,Mediclinic City Hospital Dubai,15,2,459
Defibrillator,Metromed,1328.0,Dubai Hospital,45,4,199
Pantoprazole,Paramount Medical Equipment Trading LLC,1596.0,NMC Royal Hospital Dubai,40,3,452
Azithromycin,Gulf Drug,11824.0,American Hospital Dubai,27,4,981
Insulin Pen,Kiwi Medical Supplies,7333.0,Thumbay Hospital Dubai,21,3,571
Oxygen Cylinder,Global Med UAE,2281.0,Al Zahra Hospital Dubai,12,2,351
Blood Pressure Monitor,Planet Distribution,2180.0,Dubai Hospital,22,2,805
Levothyroxine,MPC Healthcare,8638.0,Thumbay Hospital Dubai,28,3,894
Fluconazole,MPC Healthcare,8134.0,Dubai Hospital,42,2,832
Prednisolone,Al Zahrawi Medical,4488.0,NMC Royal Hospital Dubai,22,4,886
Paracetamol,AKI Pharma,18261.0,Saudi German Hospital Dubai,18,1,687
Syringe Set,Gulf Drug,22712.0,Saudi German Hospital Dubai,21,4,337
Hand Sanitizer,Gulf Drug,2264.0,NMC Royal Hospital Dubai,16,4,297
Ciprofloxacin,Gulf Drug,7455.0,Al Zahra Hospital Dubai,41,4,506
Drip Stand,Global Med UAE,3304.0,Emirates Hospital Dubai,38,5,355
Amoxicillin,Babirus LLC,16103.0,NMC Royal Hospital Dubai,23,3,596
Surgical Scissors,Al Naghi Medical,5086.0,Dubai Hospital,38,1,771
Azithromycin,Paramount Medical Equipment Trading LLC,12012.0,Al Zahra Hospital Dubai,10,2,224
Surgical Scissors,Planet Distribution,3730.0,Mediclinic City Hospital Dubai,27,2,709
Paracetamol,City Pharmacy Co.,18842.0,NMC Royal Hospital Dubai,50,3,449
Doxycycline,City Pharmacy Co.,6364.0,Al Zahra Hospital Dubai,15,5,578
Pulse Oximeter,HealthPro Distributors UAE,1509.0,NMC Royal Hospital Dubai,20,4,308
Ciprofloxacin,Gulf Drug,6483.0,NMC Royal Hospital Dubai,25,1,296
Fluconazole,Kiwi Medical Supplies,8849.0,Emirates Hospital Dubai,41,2,940
Omeprazole,MPC Healthcare,9702.0,Emirates Hospital Dubai,15,4,192
Aspirin,Gulf Drug,11426.0,Dubai Hospital,27,5,535
Scalpel,Babirus LLC,4999.0,Al Zahra Hospital Dubai,39,4,638
Wheelchair,Al Maqam Medical Supplies LLC,2111.0,Al Zahra Hospital Dubai,27,5,272
Scalpel,Paramount Medical Equipment Trading LLC,128.0,American Hospital Dubai,40,3,655
Amoxicillin,City Pharmacy Co.,15693.0,NMC Royal Hospital Dubai,45,4,876
Doxycycline,AKI Pharma,4925.0,Saudi German Hospital Dubai,37,2,545
Ciprofloxacin,Metromed,4928.0,NMC Royal Hospital Dubai,22,3,351
Scalpel,HealthPro Distributors UAE,3959.0,NMC Royal Hospital Dubai,47,2,348
Omeprazole,Paramount Medical Equipment Trading LLC,10334.0,Al Zahra Hospital Dubai,41,3,606
Insulin Pen,Babirus LLC,5218.0,NMC Royal Hospital Dubai,15,2,389
Syringe Set,Pharma Solutions,21261.0,Thumbay Hospital Dubai,20,4,540
Wheelchair,Planet Distribution,4737.0,NMC Royal Hospital Dubai,11,3,969
Aspirin,City Pharmacy Co.,11522.0,Thumbay Hospital Dubai,46,3,705
Metronidazole,Kiwi Medical Supplies,2132.0,Emirates Hospital Dubai,16,4,845
Bandage Roll,Kiwi Medical Supplies,734.0,Saudi German Hospital Dubai,42,4,800
Ibuprofen,Gulf Drug,2614.0,Dubai Hospital,37,4,537
Pulse Oximeter,Planet Distribution,2473.0,Al Zahra Hospital Dubai,26,4,386
Wheelchair,Al Zahrawi Medical,2735.0,NMC Royal Hospital Dubai,29,4,878
Pantoprazole,City Pharmacy Co.,1498.0,Thumbay Hospital Dubai,41,3,605
ECG Machine,Pharma Solutions,1288.0,Thumbay Hospital Dubai,46,2,687
Omeprazole,Planet Distribution,9054.0,Emirates Hospital Dubai,26,3,143
Insulin Pen,Planet Distribution,5546.0,Thumbay Hospital Dubai,20,3,109
Metronidazole,Planet Distribution,3011.0,Dubai Hospital,29,4,450
Drip Stand,Al Maqam Medical Supplies LLC,6192.0,Mediclinic City Hospital Dubai,13,5,984
Amoxicillin,Metromed,12404.0,American Hospital Dubai,40,4,636
Blood Pressure Monitor,HealthPro Distributors UAE,647.0,Dubai Hospital,21,4,464
Prednisolone,Planet Distribution,8155.0,Saudi German Hospital Dubai,26,3,153
Pulse Oximeter,AKI Pharma,938.0,Dubai Hospital,17,4,774
IV Bag,HealthPro Distributors UAE,10643.0,Emirates Hospital Dubai,31,3,931
Fluconazole,Al Zahrawi Medical,5970.0,Emirates Hospital Dubai,18,2,355
Ibuprofen,Planet Distribution,675.0,Dubai Hospital,35,3,899
Prednisolone,Global Med UAE,6987.0,NMC Royal Hospital Dubai,17,4,194
Fluconazole,Paramount Medical Equipment Trading LLC,8105.0,Mediclinic City Hospital Dubai,43,3,350
